"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","036_pF","348_pF","652_pF","864_pF","204_pF","680_pF","706_pF","731_pF"
"CTCF",892.191522382824,0.107229870973392,0.136611680262059,0.784924618214894,0.432497767119506,0.684295993620233,841.012120792383,1013.95550950647,963.496032906815,881.953146912925,808.29809297909,917.199655371355,937.103393168938,774.514227424613
"ELK4",925.491177074574,-0.19918258487561,0.253758993000736,-0.784928181343441,0.43249567789513,0.684295993620233,637.050126143521,726.800140603273,894.102966824884,1188.26022787669,1076.49768904767,1165.04070861397,727.740781426805,988.436776059771
"CSRNP1",676.140725083693,0.318798480463523,0.406177261104064,0.784875252733179,0.432526712948638,0.684295993620233,552.286699795943,1406.07111669843,609.413464950294,434.111069917619,351.43395346917,570.785455952696,728.655028639653,756.369011245738
"MORF4L1",5835.94435077133,-0.0951129583535374,0.121169149921828,-0.784960185120544,0.432476912886505,0.684295993620233,5567.89756820658,5627.25503957548,6070.11397278227,5308.61858249624,6483.03161531284,6284.27276668972,5207.55212438075,6138.81313672677
"FOXL2",75.5310429462538,-0.601404858489246,0.76636358772915,-0.784751347948692,0.432599370410358,0.684296628936719,156.282567328348,58.4212647078925,8.00689224022284,17.9559323323589,109.129490814111,39.4292584704165,125.251868160141,89.7710695165396
"BZRAP1",87.5606882766138,-0.308074439766819,0.392597040405886,-0.784709022381615,0.432624191638032,0.684296628936719,124.496282448006,60.4016465623973,73.8413395487217,54.924028310745,155.370800481107,75.10334946746,70.3970353892764,85.9510240051975
"NME4",2029.96293711453,-0.151863176543949,0.193590931528781,-0.784453979040706,0.432773775633215,0.684456438061148,2039.61994648861,2124.94972988368,1647.64049209919,1881.14796964302,2041.0914087012,1582.80309002672,2391.6707088097,2530.78015126415
"SLC9A8",386.683226156679,-0.119012478929234,0.151738954010071,-0.784323838961849,0.432850114871307,0.684500383562052,397.328561004275,332.704151556811,346.075675716298,407.705287075915,365.306346369268,451.558888673103,404.097268078703,388.68963077906
"UBN2",237.229683644399,-0.179768753421337,0.229265451126315,-0.784107472531011,0.432977051117086,0.684624323311875,226.477279772437,177.244175978182,211.737817019226,274.620141553725,276.523031808636,261.922931267767,183.763689782397,285.548401972823
"SEC24B",1146.89976690033,-0.120144747388473,0.153269992840768,-0.783876512040368,0.433112573062263,0.684761809468631,929.748832750004,1125.847084286,1114.73733077769,1225.22832385508,1211.5223132753,1303.98190512877,1011.15741740961,1252.97492772021
"IZUMO4",16.4759814449292,-0.38632596012435,0.492951847149522,-0.783699183517147,0.433216641738256,0.684772756500273,17.2175709768519,11.882291127029,19.5724032538781,8.44985050934539,13.8723929000988,14.0818780251487,22.8561803211936,23.8752844458882
"LBX2-AS1",29.0508614851099,0.346706501626429,0.442395040654684,0.78370340931795,0.43321416157703,0.684772756500273,13.2442853668092,39.6076370900966,29.3586048808171,47.5304091150678,22.1958286401581,25.3473804452677,27.4274163854323,27.6953299572303
"TCEB3",2222.11759129281,0.132964384651009,0.169689368234145,0.783575223566977,0.43328939862354,0.684810980021824,1920.42137818733,2744.8092503437,2279.29532438343,2352.22713553902,1820.9827746863,2034.36197869982,2169.5086360877,2455.33425241514
"TIA1",537.318402584295,-0.156697036926715,0.200030658360047,-0.783365101186975,0.433412743711704,0.684929140325929,413.221703444446,473.311263226654,625.427249430739,519.665806324741,577.09154464411,535.111364955652,682.942667997265,471.775620650751
"ECD",914.146059300806,0.0947622274103883,0.120984636137238,0.783258357721519,0.433475411555072,0.684951395662789,912.531261773152,917.906989562989,1026.66151613524,918.921242891311,867.486969352845,881.525564374312,977.330270534239,810.804659782363
"APH1A",802.752624880859,0.158244128875741,0.202118332250892,0.782928134788441,0.433669314763822,0.685180992888083,1063.51611495478,811.95656034698,870.082290104215,642.188638710249,697.3189497783,656.215515971932,858.478132864032,822.264796316389
"ADAMTSL1",7323.27274955486,-0.226076778202455,0.28881432689614,-0.782775496742424,0.433758959059625,0.685245832006118,5112.29415158834,6437.23121806795,5132.41792598284,10320.4361658517,6185.23758105738,9367.26526232895,6436.30037844812,9594.99931311355
"FHDC1",19.6622044177455,-0.503506437380354,0.643361415801235,-0.782618330869738,0.43385127373996,0.685314874754728,15.893142440171,10.8921001997766,33.8068783476075,4.22492525467269,32.3689167668972,20.6534211035515,14.6279554055639,24.8302958237237
"INPP5E",252.667078271938,0.137354690501767,0.175532321477872,0.782503697013327,0.43391861350797,0.685344455885656,259.58799318946,279.233841485181,234.868839046537,285.182454690407,200.687283954763,282.576352371318,240.447016978957,238.752844458882
"AIFM1",617.987525244651,0.137404738250302,0.175644347030402,0.782289555988495,0.434044423302421,0.685396036396098,666.187553950502,706.996322058224,661.903091858421,554.521439675791,488.308230083478,583.928542109501,718.598309298327,563.456712922961
"C14orf119",2033.93550356564,0.114741528106339,0.146675289187073,0.782282610399326,0.434048504251977,0.685396036396098,2210.47122772045,2270.50779618979,1992.82651312213,1985.71486969617,1671.16093136524,1820.31743271756,2270.07582950095,2050.40942821288
"COQ4",653.242839337882,0.172182251792846,0.220176727721621,0.782018397559906,0.434203761581228,0.685564411554726,952.26411787358,615.898756751002,632.544486977604,569.308678067145,693.61964500494,562.336329137607,674.714443081636,525.25625780954
"AC007969.5",38.1206783728174,0.378165893149622,0.483805965216914,0.781647851282843,0.434421556846024,0.685831479105851,50.3282843938749,38.6174461628442,44.4827346679047,39.0805586057224,20.3461762534782,27.2249641819542,66.7400465378854,18.145216178875
"CAAP1",395.637279615856,-0.153374667252014,0.196263539021289,-0.781473054123302,0.434524318933854,0.685916901615661,279.454421239674,435.684007991063,392.337719770919,389.749354743556,424.495222743023,432.783051306238,347.413940882143,463.180518250231
"FOXRED1",336.419573787206,0.253348140216247,0.324275670790796,0.781273968529366,0.434641377130357,0.686024869545877,405.275132224361,362.409879374384,475.075606253222,220.752344556648,247.853419815099,308.862524684929,455.295111998177,215.832571390829
"PSMB1",4033.62531018289,0.149587773224288,0.191540761333055,0.780970965047917,0.434819571832932,0.686229298522408,5246.06143379311,4085.52776584347,4259.66667179855,3379.94020373815,3698.37994716634,3677.24774830051,4639.8046052023,3282.37410562071
"MED7",293.530897237912,-0.140211413504484,0.179645610271461,-0.780488948728619,0.435103129916282,0.686568125089244,301.969706363249,228.734104195308,295.365358194887,291.519842572416,289.470598515395,293.841854791437,367.527379564793,279.81833370581
"ELL2",10261.2612063892,-0.158152117661157,0.202644694797508,-0.780440454260054,0.435131663900723,0.686568125089244,7988.95293325929,10144.506049701,11559.2834308017,9103.65769250598,11629.6893812495,13004.1449602907,8077.37412550983,10582.4810777955
"MARCH9",16.3458322421285,0.401337628544446,0.514747044488769,0.779679325683243,0.435579650904794,0.686863110635163,26.4885707336184,20.7940094723007,11.5655110136552,15.8434697050226,20.3461762534782,11.265502420119,8.2282249156297,16.235193423204
"RGL4",15.1364486294599,0.375747103889624,0.481818358990883,0.779852193006066,0.435477880869978,0.686863110635163,26.4885707336184,16.8332457632911,10.6758563202971,14.7872383913544,12.022740513419,12.2042942884622,12.7994609798684,15.2801820453684
"TSPY26P",181.719027873967,-0.220300498830148,0.28251093939876,-0.779794578217013,0.435511798185966,0.686863110635163,189.393280745371,143.5776844516,112.09649136312,227.089732438657,230.28172214164,160.533409486696,167.307239951137,223.472662413513
"EIF4E2",2673.31486800503,0.129074213781308,0.165526715507644,0.77977874076374,0.435521121821444,0.686863110635163,3194.52163047437,3053.74881964645,2579.10895604511,2344.83351634334,2595.98712470516,2286.89699128416,2964.90371126524,2366.51819427644
"NAA50",2927.19946296888,-0.137530251929372,0.176363622782251,-0.779810766867582,0.435502267916833,0.686863110635163,2092.59708795585,2745.79944127095,3435.84642574896,2875.06163580477,3208.22206469618,3089.56403871764,2982.27440830934,2988.23060124737
"AHSA2",204.178860729337,-0.198073285622326,0.254061871316905,-0.779626177653626,0.435610942842175,0.686863110635163,209.259708795585,151.49921186962,185.937830911841,214.414956674639,248.778246008438,284.453936108005,170.049981589681,169.037013876888
"EIF4ENIF1",527.057815360898,0.114026024597433,0.146316088511658,0.77931296385324,0.435795379901898,0.686874488070049,566.855413699433,556.487301115857,474.185951559864,594.658229595182,482.759272923438,455.314056146476,527.520641813149,558.681656033784
"RP5-991G20.4",45.2649735345043,0.259687265985262,0.333188879235905,0.779399560335858,0.435744382751638,0.686874488070049,47.679427320513,66.3427921259118,46.2620440546208,36.9680959783861,31.4440905735573,40.3680503387597,54.8548327708647,38.2004551134211
"CCDC90B",1010.011888854,-0.170877800125453,0.219207362928895,-0.779525823595992,0.435670031783333,0.686874488070049,700.622695904205,794.133123656437,1005.30980349465,1300.22074712552,1107.01695342788,1098.3864859616,1046.81305871067,1027.59224255103
"RNU6-2",356.109915288308,0.961113256585969,1.23333024495397,0.779282970249251,0.435813044104595,0.686874488070049,709.893695660972,614.90856582375,18.68274856052,538.677969970768,427.269701323043,16.8982536301785,39.312630152453,483.235757184777
"C5orf38",59.1811370838854,-0.215503791960805,0.276587509950607,-0.779152290713668,0.435890010324428,0.686918999055868,62.2481412240031,52.480119144378,43.5930799745466,61.261416192754,56.4143977937351,50.6947608905355,71.3112826021241,75.4458988490067
"PDLIM7",3633.65118162975,0.217418034525156,0.27916186799084,0.778824257374185,0.43608324638012,0.687115458299313,5581.14185357339,4548.9371197976,3137.81210347399,2360.67698604837,3650.28898511266,3664.1046621437,2873.47898998046,3252.76875290781
"PPP1R14C",85.4522978998712,-0.530299344364998,0.680940209591917,-0.778775194789573,0.43611215213947,0.687115458299313,18.5419995135328,140.607111669843,91.6344334158836,28.5182454690407,120.22740513419,80.7361006775195,172.792723228224,30.5603640907369
"GNB1",10761.3970103281,0.0709389187437569,0.0911039498197906,0.778659090896483,0.436180560419695,0.68714644550194,10639.1344351578,11335.7057351856,11385.8007655969,10741.8724600053,10098.1772050786,11092.7647163438,9992.72203642585,10804.9987288312
"C11orf57",773.465610936028,-0.144589342735407,0.185746995842761,-0.778420894934984,0.436320924565704,0.687256376210364,531.095843209048,801.064460147204,784.675439541838,820.691730720171,769.455392858813,906.872944819579,813.680019434493,760.18905675708
"SSBP1",1234.7690235883,0.1395411756326,0.179272374861582,0.778375227863976,0.436347838236556,0.687256376210364,1464.81796156909,1153.57243024906,1469.70955342757,1090.03071570555,1055.22668660085,1134.06057695865,1413.42619106261,1097.30807313302
"HSPA4L",85.4473419303539,-0.400582549980951,0.514786281955205,-0.778153117172241,0.436478751756808,0.687385773264911,51.6527129305558,46.5389735808635,68.5034113885732,127.803988953849,99.8812288807114,64.7766389156842,42.969619003844,181.45216178875
"PRKCD",142.709453011812,0.189565480289867,0.243732046476273,0.777761820944299,0.436709439404811,0.687672252510781,194.690994892095,141.597302597095,110.317181976404,162.659622304899,135.024624227628,115.47139980622,124.337620947293,157.576877342862
"ZNF394",498.306954865361,0.105395045951503,0.135554551157806,0.777510198302432,0.436857819957694,0.687829075917307,561.557699552709,552.526537406848,461.73078585285,491.147560855701,452.240008543221,460.008015488192,499.178978214869,508.066053008501
"MARCKS",8182.92656430048,-0.188002949317269,0.241894687652715,-0.777209913709154,0.437034934204541,0.688031100213917,5725.50456407161,8307.70187964776,8755.98149203035,7811.88679588981,10824.1657668504,10186.8305633926,5936.20715302041,7915.13429950085
"TSPAN6",536.921472010685,-0.130345438278346,0.167763498838736,-0.776959464845458,0.437182685895642,0.688033211180706,478.118701741811,453.507444681606,470.627332786431,648.526026592258,568.768108904051,538.866532429025,545.805586070104,591.152042880192
"APAF1",550.580140999424,-0.176076577843283,0.22658318143489,-0.777094648986024,0.437102930772735,0.688033211180706,418.51941759117,500.04641826247,657.454818391631,491.147560855701,536.399192137154,642.133637946783,716.769814872632,442.170267937849
"AC006978.6",14.773034763422,-0.495997427833459,0.638373985955749,-0.776969987413994,0.437176477553531,0.688033211180706,7.94657122008551,11.882291127029,14.2344750937295,14.7872383913544,24.0454810268379,22.531004840238,3.65698885139098,19.1002275567106
"ARHGEF11",1329.42564036281,0.114478289726237,0.147397421911503,0.776664125068413,0.437356957816628,0.688035312609297,1250.26053862679,1483.30600902412,1253.52346294155,1541.04148664186,1230.01883714209,1419.45330493499,1122.69557737703,1335.10590621407
"ELAC1",127.057274825406,-0.159186724463153,0.204921726921687,-0.776817211402809,0.437266620768598,0.688035312609297,113.900854154559,127.734629615562,138.786132163863,99.2857434848083,145.197712354367,138.941196514801,138.965576352857,113.646353962428
"ABR",2250.09044085191,-0.106878034950463,0.137622832183556,-0.776601042535683,0.437394186274842,0.688035312609297,2214.44451333049,2272.48817804429,2202.78502075464,1977.26501918682,2191.83807821561,2177.058342688,2190.5363219832,2774.30805261221
"PAIP1",908.830094398259,-0.142358430986745,0.18328467544861,-0.776706675767118,0.437331847348467,0.688035312609297,639.698983216883,949.593099235066,942.144320266221,923.146168145983,986.789548293695,1020.46676088911,813.680019434493,995.12185570462
"LATS1",607.88008428893,-0.180776977090574,0.232796919824178,-0.776543681192638,0.437428039928864,0.688035312609297,439.710274178065,583.222456151673,541.799708255079,714.012368039685,639.979725791225,752.911078411286,459.866348062416,731.538715422014
"RAC3",105.473870690322,0.278841520114589,0.359244891178352,0.776187851133988,0.437638078250355,0.688288891920293,116.549711227921,141.597302597095,138.786132163863,65.4863414474267,103.580533654071,56.327512100595,130.737351437228,90.7260808943751
"ZNF324",266.86893851842,0.117204659377507,0.151073888573986,0.775810171326247,0.437861077449341,0.688562796417268,321.836134413463,273.292695921667,263.337789233996,253.495515280362,263.575465101877,240.330718295872,266.960186151542,252.123003748579
"SNRPF",533.075223206855,0.180631473123031,0.23291585277853,0.775522451427066,0.4380310041153,0.688676379616092,601.290555653137,549.55596462509,657.454818391631,457.348158818319,444.841398996502,445.926137463044,698.484870615677,409.699881091441
"SNORD114-10",26.0322761443973,0.482388137156307,0.622015909220151,0.775523792889958,0.438030211762618,0.688676379616092,10.5954282934473,25.7449641085628,55.1585909882018,29.5744767827088,17.5716976734585,10.3267105517757,41.1411245781485,18.145216178875
"CNN1",2368.40257566395,-0.434794674391859,0.560890633202631,-0.775186192554551,0.438229645835369,0.688897609632259,4811.64887376177,1173.37624879411,1380.74408409176,691.831510452653,4219.05709401672,2114.159287509,1455.48156285361,3100.92194383196
"CAPS",107.138742242536,-0.308987277674032,0.398726107621773,-0.774936157346219,0.438377385318728,0.688897609632259,111.251997081197,68.3231739804167,45.3723893612627,158.434697050226,123.926709907549,143.635155856517,109.709665541729,96.4561491613883
"LINC00641",92.939627407096,0.261987572538023,0.338090221039214,0.774904319127394,0.438396199772225,0.688897609632259,67.5458553707268,67.3329830531642,113.875800749836,156.32223442289,79.5350526272331,94.8179787026682,89.596226859079,74.4908874711711
"PSG4",834.925101231133,1.45252017327055,1.87457369366506,0.774853599076528,0.438426173200341,0.688897609632259,22.5152851235756,11.882291127029,886.096074584661,3971.42973939233,15.7220452867786,34.7352991287002,24.6846747468891,1712.3354004591
"PCNXL4",1361.86735701455,-0.127584321464166,0.164669963613015,-0.77478805888363,0.438464906456963,0.688897609632259,1043.64968690456,1266.45419595584,1420.77854529287,1474.49891388077,1497.29360701733,1533.98591287287,1231.49099570591,1426.78699848628
"ULK1",553.462969528054,-0.238040922040417,0.307186052512665,-0.774907975454398,0.438394039081455,0.688897609632259,626.454697850074,398.056752755471,320.275689608914,687.606585197981,634.430768631185,622.419008711575,405.011515291551,733.448738177685
"RP11-398K22.12",48.9146564161971,-0.322464992192156,0.41625778762707,-0.774676178505652,0.438531030602359,0.688924723582801,30.4618563436611,62.3820284169022,42.7034252811885,38.0243272920542,30.5192643802174,63.837847047341,81.3680019434493,42.0205006247632
"CISD2",471.136382731504,0.140422117318916,0.181315023631397,0.774464876139475,0.438655931301967,0.689044158161018,512.553843695515,433.703626136558,621.868630657307,407.705287075915,447.615877576521,431.844259437895,474.49430346798,439.305233804343
"AC012531.25",48.0160245238138,0.448844562118916,0.579644274237405,0.774344856092001,0.438726884181622,0.689078833911822,18.5419995135328,74.2643195439311,23.1310220273104,105.623131366817,29.5944381868774,34.7352991287002,45.7123606423872,52.525625780954
"CCDC81",25.2537903468616,-0.434269839712085,0.560896085630211,-0.77424294951916,0.438787134000382,0.689096693231301,25.1641421969374,18.8136276177959,17.7930938671619,24.293320214368,51.7902668270355,15.9594617618352,10.9709665541729,37.2454437355856
"ZXDB",188.904791333192,-0.244799590353412,0.316226160925655,-0.77412820506955,0.438854979596054,0.689126476091019,137.740567814815,191.106848959716,121.882692990059,240.820739516343,221.033460208241,237.514342690842,125.251868160141,235.887810325375
"CMKLR1",77.6972863655533,0.800358049422495,1.03479792558084,0.773443809305323,0.439259771290476,0.689671344966854,21.1908565868947,6.93133649076691,270.45502678086,96.1170495438038,76.7605740472134,131.430861568055,9.14247212847745,9.55011377835528
"CDK13",991.164163624539,-0.14326272179835,0.185243265870238,-0.773376139344819,0.439299806908948,0.689671344966854,764.195265664889,981.279208907143,936.806392106072,1084.74955913721,1001.58676738713,1136.87695256368,831.964963691448,1191.85419953874
"RP5-1136G13.2",24.5431018850044,0.286077488607233,0.370158081776421,0.772852202049251,0.439609855147778,0.68991401889364,29.1374278069802,28.71553689032,32.0275689608914,17.9559323323589,24.0454810268379,21.5922129718947,23.7704275340414,19.1002275567106
"RP11-550F7.1",47.3339599708721,0.258864821317953,0.334905196971783,0.772949550077492,0.439552238402483,0.68991401889364,71.5191409807695,50.4997372898732,49.8206628280532,34.8556333510497,47.1661358603359,35.6740909970435,35.655641301062,53.4806371587895
"HCN2",70.0194195229329,0.33985994348974,0.439786375376192,0.772784157305976,0.439650130922149,0.68991401889364,63.572569760684,61.3918374896497,39.1448065077561,148.928615227212,47.1661358603359,64.7766389156842,74.0540242406673,61.1207281814738
"TBXAS1",16.1893298292269,0.535133809097112,0.692461251974715,0.772799644126012,0.439640964066534,0.68991401889364,19.8664280502138,25.7449641085628,20.4620579472361,10.5623131366817,2.77447858001976,14.0818780251487,27.4274163854323,8.59510240051975
"RP11-696N14.1",43.3487148189901,-0.324918906263438,0.420523495032334,-0.772653395355366,0.439727535040872,0.689958685476485,45.0305702471512,23.764582254058,28.468950187459,57.0364909380814,65.6626597271343,36.6128828653867,32.9128996625188,57.3006826701317
"RNF38",532.821833512272,-0.193287231031624,0.250244097464878,-0.772394765709716,0.439880653064077,0.690122128521851,380.110990027423,471.33088137215,409.241158944723,727.743375117371,543.797801683873,650.582764761872,479.065539532218,600.702156658547
"NAPB",176.52601564091,-0.207886650848153,0.269223712137084,-0.772170657621351,0.440013357826051,0.690176715468588,141.713853424858,141.597302597095,145.903369710727,226.033501124989,248.778246008438,161.472201355039,149.022295694182,197.687355211954
"NPC2",1291.40239954609,-0.195591321400466,0.253298393997329,-0.772177503038287,0.440009303998091,0.690176715468588,1246.28725301674,1507.07059127818,1078.26148835001,984.407584338737,1736.82359109237,1042.05897386101,1044.98456428497,1691.32515014672
"SAT2",432.978083706893,0.138310904403461,0.179150087328245,0.772039279836035,0.440091163365978,0.690221962524591,545.664557112538,415.880189446014,428.813562198601,425.661219408274,388.427001202766,379.271914810673,501.921719853412,378.184505622869
"FAF1",1312.52522114299,0.152039795643477,0.196959366282647,0.771934833631074,0.440153024914095,0.69024219635583,1431.70724815207,1556.5801376408,1546.21985705637,991.801203534415,1123.663824908,1275.81814907848,1441.76785466089,1132.64349411294
"RN7SL521P",24.4558021601701,0.390565305469795,0.506066921127414,0.771766122550936,0.44025295989,0.690245354596222,49.003855857194,25.7449641085628,12.4551657070133,24.293320214368,14.7972190934387,19.7146292352082,21.9419331083459,27.6953299572303
"LIMD2",156.76335430605,0.365525327763407,0.473604575945038,0.771794332928545,0.440236248739388,0.690245354596222,349.649133683762,122.783674979299,107.648217896329,126.747757640181,165.543888607846,116.410191674563,196.563150762265,68.760819204158
"PSMD5",1438.04992867124,0.0837232043533245,0.108504080526054,0.771613417185918,0.440343425198206,0.690310420153933,1509.84853181625,1408.05149855293,1589.81293703091,1411.12503506068,1286.43323493583,1457.00497966872,1413.42619106261,1428.69702124195
"ATPAF1",981.501216653271,-0.101775571852007,0.131928801541857,-0.77144316224018,0.440444299750709,0.69039178762347,878.096119819448,912.956034926727,1042.67530061569,952.720644928692,968.293024426896,939.730660211593,1002.92919249398,1154.60875580315
"INTU",217.204776077815,-0.292987393941235,0.379872821224106,-0.771277589686752,0.440542412735453,0.690392055885328,139.064996351496,208.93028565026,148.572333790802,284.126223376739,312.591253348893,218.738505323977,114.280901605968,311.333709174382
"RPS6KA6",34.4640331821415,0.395963126956103,0.513363547224925,0.771311342802873,0.440522410704559,0.690392055885328,14.5687139034901,31.6861096720773,61.3861738417084,48.586640428736,45.3164834736561,24.4085885769245,19.1991914698026,30.5603640907369
"SETD2",1276.64040676442,-0.154613184843409,0.200507510062563,-0.771109195835937,0.440642210382678,0.690471699674892,916.504547383195,1158.52338488533,1261.53035518178,1495.62354015413,1386.31446381654,1471.08685769387,1083.38294722458,1440.15715777598
"DAG1",2992.24952938737,-0.179821888721208,0.233444249566123,-0.770299071643115,0.441122506951948,0.69107068596606,2704.48307190243,2799.26975134258,2534.62622137721,3185.59364202321,3078.74639762859,3355.24213745878,2058.88472333312,4221.15029003303
"RP11-620J15.1",14.621487290568,0.402122708771164,0.52198471834287,0.770372569618074,0.441078919998914,0.69107068596606,21.1908565868947,8.91171834527174,18.68274856052,17.9559323323589,13.8723929000988,15.9594617618352,13.7137081927162,6.68507964484869
"CNOT2",1318.30312563173,-0.113463804774592,0.147374612623625,-0.76990061418762,0.441358849562418,0.691364117903441,1031.72983007443,1289.22858728264,1460.81300649399,1282.26481479316,1365.96828756306,1454.18860406369,1292.74555896671,1369.48631581615
"PPP4R1",3956.48838765112,0.0955482988941155,0.124120111778518,0.769805130892996,0.441415495667514,0.691376031321033,3864.68247003492,4196.42914969574,4515.88722348568,3771.80202110905,3524.51262281844,3963.5792681452,4194.56621254545,3620.44813337449
"ARNTL2",1188.03402140144,0.361737554786075,0.469976820613343,0.769692331451559,0.441482420057858,0.691404038877548,795.981550545231,1318.93431510022,2434.09524102774,795.342179192134,621.483201924426,1040.18139012432,1886.0920001049,612.162293192573
"HAS1",18.144171911407,0.655763300587234,0.852210022705665,0.769485552992282,0.441605117689774,0.691519376784453,31.786284880342,2.97057278175725,26.6896408007428,27.4620141553725,10.1730881267391,7.510334946746,34.7413940882143,3.82004551134211
"RP11-77P6.2",12.0143368871221,-0.458516848551005,0.595961781037187,-0.769372908029474,0.441671966862421,0.691547244427633,7.94657122008551,3.96076370900966,17.7930938671619,10.5623131366817,12.9475667067589,12.2042942884622,18.2849442569549,12.4151479118619
"NUPR1",3428.28011634313,-0.208800194244683,0.27145680765306,-0.769183856724431,0.441784172413354,0.691569316309513,3071.34977656305,3991.45962775449,2615.58479847279,3044.05864599167,4351.30723966432,3758.92264084637,2095.45461184703,4498.10358960534
"SKA2",960.827182892957,0.204782216462688,0.266222132094257,0.769215597710654,0.441765332393487,0.691569316309513,1129.73754178882,699.074794640205,1336.26134942386,950.608182301356,791.651221498971,773.564499514838,1237.89072619585,767.829147779764
"ALDH5A1",20.5725439969804,-0.446003494006755,0.579936453788951,-0.769055801015508,0.441860185185955,0.691611512240657,15.893142440171,15.8430548360386,11.5655110136552,26.4057828417043,26.8199596068577,15.020669893492,10.0567193413252,42.9755120025987
"SUCLG1",2070.27369858844,0.153705700345208,0.199980597564683,0.768603065582362,0.44212898508073,0.691824515370901,2598.52878896796,2146.73393028324,2281.96428846351,1695.25125843742,1914.39022021363,1891.66561471165,2427.32635011076,1606.32913751936
"ZFYVE28",210.962339567824,0.221760707195734,0.288504545123386,0.768655852894424,0.442097639167959,0.691824515370901,215.88185147899,137.636538888086,245.544695366834,309.475774904775,147.047364741047,205.595419167172,201.134386826504,225.382685169185
"GAPDHP1",417.242342949342,-0.595327065120458,0.774581846072126,-0.768578644257334,0.442143487267117,0.691824515370901,176.148995378562,145.558066306105,847.840922770263,159.490928363894,102.655707460731,1172.55104356072,144.451059629944,589.242020124521
"DNTTIP1",474.340355502725,0.187370417455749,0.243854031970064,0.76837120937476,0.442266679901265,0.691940478664747,581.424127602923,489.154318062693,435.041145052108,515.440881070068,445.766225189841,337.026280735227,630.830576864944,360.039289443994
"C1orf63",897.191655959036,-0.198329060058755,0.258326715757703,-0.767745060657132,0.442638659831656,0.692445608777927,912.531261773152,704.025749276467,599.627263323355,1126.99881168394,1183.7775274751,1065.52877056959,820.079749924427,764.964113646258
"PRMT6",324.825991030413,0.186777115105635,0.24336548572514,0.767475776399057,0.442798690154,0.692542260238639,361.568990513891,279.233841485181,446.606656065763,295.744767827088,254.327203168478,346.414199418659,371.184368416184,243.52790134806
"C17orf49",18.120039392381,0.345756353800434,0.450463002252137,0.767557717441362,0.442749990707661,0.692542260238639,27.8129992702993,17.8234366905435,17.7930938671619,17.9559323323589,19.4213500601383,18.775837366865,9.14247212847745,16.235193423204
"DUSP1",4986.35809353614,0.210078283431238,0.273765773334484,0.767365039363653,0.442864508587678,0.692568368504613,5571.87085381662,7649.22491302491,3497.23259959066,4676.99225692267,3741.84677825332,3951.37497385674,5735.98701340675,5066.33535941747
"MEGF8",1120.86281213116,-0.218178548124713,0.284601450198343,-0.766610809511551,0.443312946646558,0.693192759740813,838.363263719021,1215.95445866597,697.489279592745,1393.16910272832,1372.44207091644,1287.0836514986,808.194536157406,1354.20613377078
"TRAF3IP2",675.821868058209,-0.143570908025858,0.187310478112574,-0.766486261059947,0.443387023649192,0.69322908012375,732.408980784547,514.899282171256,562.261766202315,760.486545841085,704.717559325019,665.603434655364,808.194536157406,658.002839328679
"LRRC34",38.6890156852271,-0.342496560988969,0.446886345909787,-0.766406412108436,0.443434518694565,0.69322908012375,39.7328561004275,23.764582254058,32.0275689608914,41.1930212330588,24.9703072201778,48.817177153849,71.3112826021241,27.6953299572303
"MRPS18C",298.156349291549,0.190563603117114,0.248719183060718,0.766179756511152,0.443569351802175,0.693362980564039,374.8132758807,261.410404794638,392.337719770919,242.93320214368,235.83067930168,273.188433687886,359.299154649164,245.437924103731
"PIP5K1A",2171.06614460131,0.0845148188311977,0.110401484198271,0.765522487717797,0.443960480918563,0.693690186650675,2258.15065504096,2334.87020646119,2049.76441349705,2296.24687591461,1918.08952498699,2223.99793610516,2090.88337578279,2196.52616902171
"RP11-767N6.7",35.954524157821,-0.288180287965849,0.376422915770663,-0.76557583476513,0.443928727686443,0.693690186650675,18.5419995135328,43.5684007991063,32.0275689608914,34.8556333510497,51.7902668270355,31.9189235236705,32.9128996625188,42.0205006247632
"MTND2P28",19.3986999232303,0.469537601095337,0.61328020710239,0.76561675341488,0.443904372964563,0.693690186650675,11.9198568301283,8.91171834527174,37.3654971210399,31.6869394100452,25.8951334135178,12.2042942884622,10.9709665541729,16.235193423204
"WDR24",111.530410274436,0.20709900483792,0.270541797324656,0.765497260999551,0.44397549681863,0.693690186650675,143.038281961539,131.695393324571,83.6275411756608,120.410369758172,87.8584883672924,114.532607937876,127.994609798684,83.0859898716909
"CCDC157",47.7766117355055,0.216229793470359,0.282563573584846,0.765242988425864,0.444126865695158,0.693772914412226,58.2748556139604,45.5487826536111,41.8137705878304,60.2051848790859,41.6171787002964,37.55167473373,47.5408550680827,49.6605916474474
"TRMT11",178.953686532884,-0.161146248839909,0.210578173750566,-0.765256180019823,0.444119011993341,0.693772914412226,170.851281231838,159.420739287639,209.95850763251,135.197608149526,207.161067308142,202.779043562142,159.079015035508,187.182230055763
"FBXO28",1353.66547287879,-0.136430591450388,0.178306758598095,-0.765145373753908,0.444184983692995,0.69377469346001,984.050402753922,1189.21930363015,1442.13025793347,1542.09771795553,1481.57156173055,1468.27048208884,1344.85765009903,1377.12640683883
