"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","036_iF_Y","652_iF_Y","864_iF_Y","204_iF_O","680_iF_O","706_iF_O"
"CRTAP",5557.75623713409,-0.192131451070206,0.272231241791091,-0.705765619721364,0.48033390573982,0.996112735277167,6810.34076711669,4233.80219274223,4520.66634217716,5539.78848861761,5539.57846732962,6702.36116482121
"FAM105A",15.612639897832,0.602413303768429,0.854030598597837,0.705376721580564,0.480575826628457,0.996112735277167,36.5973741239082,10.018462358595,9.89204888879028,11.4065651790342,10.2274862605951,15.5339025760689
"VEPH1",1821.94684499505,-0.233661532844142,0.329205336024202,-0.70977443946098,0.477844022109665,0.996112735277167,1244.31072021288,2025.7330889079,1753.86026798252,2172.95066660601,1378.85110222387,2355.97522403712
"CERS5",2392.57691800646,0.160894193186413,0.225635254769185,0.713072047854407,0.475801175189179,0.996112735277167,2291.64145617061,2712.99960670751,2572.92191597435,1867.82504806685,2717.7220308836,2192.35145023586
"CERS2",4820.54118372425,-0.12201000489088,0.17329216163918,-0.70407111168088,0.481388489441105,0.996112735277167,3949.28722531233,4933.09086537216,4967.78695195048,4933.33943993229,5047.72935534282,5092.0132644354
"MYO16",17.3505873077313,-0.466795200551526,0.662547514404715,-0.704545999196649,0.481092814304819,0.996112735277167,10.7639335658554,19.0350784813304,13.8488684443064,12.357112277287,23.2442869558981,24.8542441217103
"PRR16",624.656422765228,-0.256589726096076,0.362125805810992,-0.70856515050463,0.478594368943307,0.996112735277167,399.341935293234,834.53791447096,473.829141773055,719.564153377407,734.519467806378,586.145923870335
"MED27",870.565827846484,-0.143564425037413,0.203500081307703,-0.705476008239703,0.480514057315813,0.996112735277167,771.77403667183,746.375445715324,963.485561768174,945.794362761585,834.934787455858,961.030772706132
"RNY3",17.3741836603945,-0.451571478713699,0.641688081964992,-0.703724272595006,0.48160450136454,0.996112735277167,17.2222937053686,9.01661612273546,17.8056879998225,15.2087535720456,23.2442869558981,21.7474636064965
"RP11-550F7.1",112.131489385438,0.369982509771249,0.516736598218032,0.715998268841679,0.473992417858951,0.996112735277167,57.0488478990334,130.240010661734,191.905748442531,102.659086611308,96.6962337365359,94.2390089614849
"TPM3P9",133.930585701252,0.263261759404931,0.371448501610766,0.708743630041073,0.478483584420673,0.996112735277167,143.160316425876,121.223394538999,174.100060442709,108.362369200825,164.569551647758,92.1678219513424
"RAD1",1021.97319317598,-0.157362689226694,0.222024576045229,-0.708762480396034,0.478471884583261,0.996112735277167,881.566159043555,1021.88316057669,995.140118212302,1162.51910116323,868.406560672351,1202.32405938774
"FAM189B",100.446751983588,0.26254086639463,0.369590558094947,0.71035598892974,0.477483408022663,0.996112735277167,150.695069921975,87.1606225197761,91.0068497768706,92.2030685305264,96.6962337365359,84.9186674158435
"ZCCHC9",645.602155637662,0.156439147545634,0.222016908050195,0.704627178711385,0.48104228009898,0.996112735277167,604.933066401072,652.201899544532,784.439476881069,529.454733726837,675.014093199279,627.569664073185
"PDCD6",3254.13398169915,-0.192523772341637,0.27221480969272,-0.707249442302425,0.479411478022387,0.996112735277167,2237.82178834133,3046.61440324873,3827.23371507296,3513.22207514253,3123.10239539446,3776.80951299489
"C5orf46",3188.51158752069,0.484132733549763,0.678439581816423,0.713597417552743,0.475476154895217,0.996112735277167,1455.28381810365,6525.0245341529,3175.34769330168,1628.28717930713,4904.54454769449,1442.58175256427
"RP11-54A9.1",354.386344417507,0.693205658076324,0.97214439102097,0.713068618693877,0.475803297041588,0.996112735277167,30.139013984395,912.681920868001,370.951833329636,169.197383489007,452.798709900894,190.549204933112
"C19orf52",597.690947369148,-0.104270125403356,0.147474266773516,-0.707039456337754,0.479541958380634,0.996112735277167,556.495365354722,590.087432921243,581.652474660869,617.855613864352,623.876661896304,616.178135517401
"MLXIP",1451.74619830923,0.253111799450395,0.357588212250322,0.707830378013716,0.479050599146921,0.996112735277167,2267.96080232573,1370.52565065579,1098.01742665572,1597.86967216304,1133.39143196959,1242.71220608551
"RPLP2",14730.3215385322,-0.171208082438588,0.242180787800739,-0.706943288083835,0.479601721548507,0.996112735277167,13368.8054887924,11583.3461790075,16619.6313380566,17760.0219837562,13078.1656128665,15971.9586287141
"SNORA28",36.9491454072428,-0.321697672804567,0.451010546602905,-0.713281929275609,0.47567131730573,0.996112735277167,40.9029475502504,27.0498483682064,30.6653515552499,49.4284491091482,35.331316172965,38.3169596876367
"SNORA53",765.697734643035,-0.19233128558782,0.27259638600319,-0.705553321552727,0.480465961300008,0.996112735277167,749.169776183534,630.161282355623,764.655379103489,683.443363643799,709.415637894009,1057.34096867776
"PTPDC1",406.882358719072,0.159210409392707,0.225813656021969,0.705052175308729,0.480777767119708,0.996112735277167,384.272428301037,490.904655571153,412.498438662555,343.147502469279,376.557448685548,433.913678624859
"MARC2",140.074495888755,0.390711188263617,0.545634385641939,0.716067752592141,0.473949514508157,0.996112735277167,275.556699285897,116.214163359702,85.0716204435964,118.818387281606,96.6962337365359,148.089871225191
"CCNE1",419.733767438967,0.226249109218034,0.31926814291528,0.708649184826656,0.47854220602323,0.996112735277167,350.904234246885,440.812343778178,565.825196438804,460.064795554379,293.807787122551,406.988247493006
"RP11-45M22.3",18.5143661333535,0.538766242840018,0.762820920726799,0.7062814196636,0.48001314579174,0.996112735277167,29.0626206278095,15.0276935378924,21.7625075553386,26.6153187510798,9.29771478235922,9.32034154564136
"MTHFD2",8516.12898713998,-0.25430715442328,0.360916501307685,-0.704614927557663,0.48104990625063,0.996112735277167,8895.31469882287,5038.2847201374,9368.75950257328,9122.40050193259,6785.47224816576,11886.5422512079
"RP5-1198O20.4",26.0328351366472,-0.569970106376612,0.803124748075221,-0.709690627443133,0.47789600553483,0.996112735277167,31.2154073409806,5.00923117929748,26.7085319997338,34.2196955371026,36.261087651201,22.7830571115678
"MEGF8",2146.10774985412,0.322415167390385,0.457998318662927,0.703965831865146,0.481454052299995,0.996112735277167,3984.80820607966,1938.57246638812,1231.56008665439,1926.75896815853,1951.5903328172,1843.35643902685
"HSPA8P4",25.0102123408141,-0.785084357486473,1.11260818535935,-0.70562518577275,0.48042125747559,0.996112735277167,4.30557342634215,20.0369247171899,30.6653515552499,16.1593006702984,7.43817182588738,71.4559518499171
"AP001065.15",41.7075300584713,-1.56856160156282,2.22648927757377,-0.704499957561933,0.481121476483091,0.996112735277167,0,61.1126203874292,1.97840977775806,12.357112277287,174.797037908353,0
"RTN2",285.189745432434,0.30438427358589,0.429758860983658,0.708267591944927,0.478779098483956,0.996112735277167,481.147830393735,272.502176153783,191.905748442531,243.340057152729,215.706982950734,306.535677501094
"ZNF335",832.49226524537,-0.164233735402635,0.230989680645137,-0.711000313710736,0.477084041404028,0.996112735277167,935.385826872831,686.264671563755,733.990027548239,979.063511200435,771.710326935815,888.539227351143
"CDK6",23280.0995092282,0.47121697372781,0.663366950632055,0.710341347694266,0.477492485106043,0.996112735277167,6360.40834406394,45567.9741918333,29217.155597931,12391.3319728241,25251.6635774094,20892.0633713076
"SLC20A1",10570.8656345143,0.305498651716689,0.429348857881731,0.711539453543492,0.476750011278557,0.996112735277167,5467.00185809794,16581.5570497105,13009.0334936481,9092.93354188676,9279.1193527945,9995.54851094782
"OIP5-AS1",2729.6919196974,0.178915200175526,0.250028451519105,0.715579363422384,0.474251119903927,0.996112735277167,2326.08604358134,3650.727683472,2719.32423952845,2430.54893023254,2820.92666496779,2430.53795640225
"ZNF180",340.720968979959,0.173681146213584,0.245734952567668,0.706782427159024,0.479701696659776,0.996112735277167,294.931779704437,393.725570692782,394.692750662732,282.312488181096,324.490245904337,354.172978734372
"LRRC4",35.6207956024254,-0.465045276701819,0.656290708411611,-0.708596466080323,0.478574929952856,0.996112735277167,29.0626206278095,22.0406171889089,38.5789906662821,23.7636774563212,28.8229158253136,71.4559518499171
"FKBP1B",122.743598414194,-0.259697996834526,0.368860813167728,-0.704054178605403,0.481399034162376,0.996112735277167,127.014416077093,116.214163359702,91.9960546657496,173.950118980271,95.7664622583,131.52037514405
"ZDHHC3",2872.56522546954,-0.117189355845361,0.165223874498739,-0.709276163634909,0.478153117321007,0.996112735277167,2589.8024159448,2672.92575727313,3005.20445241449,3191.93715593307,3057.08862043971,2718.43295081206
"NMNAT1",797.234729267498,0.171578823370401,0.242733892054246,0.706859771078267,0.479653625972724,0.996112735277167,863.2674719816,781.440063970407,889.295195102246,685.344457840304,934.420335627102,629.640851083328
"MKNK1",685.366303754762,0.202600513138176,0.287624560225937,0.704392256972171,0.481188526680116,0.996112735277167,560.800938781065,951.753924066521,687.497397770925,557.971146674423,667.575921373392,686.598493862247
"AJUBA",3640.83059211105,0.225616365701147,0.31539979072619,0.715334544711264,0.474402347702766,0.996112735277167,5387.34874971061,3486.42490079105,2901.33793908219,3811.69386399393,3411.3315536476,2846.8465454409
"MRPL42",2401.35510162558,-0.19247697443649,0.272791198480005,-0.705583521422149,0.480447174906668,0.996112735277167,1603.82610131245,2750.06791743432,2370.13491375415,2410.58744116923,2781.87626288188,2491.63797320146
"C1orf50",438.200811344949,0.191134429164817,0.270784199310784,0.705855177854925,0.480278203941118,0.996112735277167,346.598660820543,572.054200675772,482.731985772966,418.240723231254,402.591050076154,406.988247493006
"PLOD1",22970.5609125465,0.207215505420934,0.291789219512171,0.710154767771641,0.477608166774542,0.996112735277167,19579.5951562909,30075.4240005021,24196.9407868699,15905.5045950649,25077.7963109793,22988.1046255719
"CDYL2",1290.44701940523,0.239121105450552,0.339244714119869,0.704863172506384,0.480895390500008,0.996112735277167,1591.98577439001,1552.86166558222,1046.57877243401,790.855185746371,1350.95795787679,1409.44276040199
"RIMKLB",781.644213309795,0.329325346378848,0.467475203029002,0.704476610192343,0.481136011215194,0.996112735277167,711.49600870304,608.120665166714,1291.90158487601,755.684943111015,935.350107105338,387.311970896652
"ATL1",369.040089312311,0.464476512404785,0.653133488500383,0.711150967731327,0.476990689121873,0.996112735277167,736.253055904507,440.812343778178,106.834127998935,254.746622331764,351.453618773179,324.140767087305
"TET2",866.980144948256,0.202056268466292,0.283159234045092,0.713578242107108,0.475488015654824,0.996112735277167,1152.81728490311,708.305288752664,921.938956435254,916.327402715747,829.356158586442,673.135778296321
"SH2D5",409.549161422354,0.372921029181563,0.521456840428494,0.71515224323287,0.474514974973959,0.996112735277167,272.327519216141,427.788342712005,686.508192882046,423.944005820771,468.604825030905,178.122082872257
"ZRSR2",233.846039128377,-0.36843966018956,0.519256078156835,-0.709552907878099,0.477981431201363,0.996112735277167,151.771463278561,279.515099804799,181.024494664862,120.719481478112,291.018472687844,379.027222856082
"PLSCR4",176.811308110053,0.782201596802602,1.09749191410366,0.712717412083566,0.476020639683405,0.996112735277167,12.9167202790264,78.1440063970407,579.674064883111,113.115104692089,86.4687474759407,190.549204933112
"SGIP1",574.627028565755,0.526013312647525,0.74047824596283,0.710369704330152,0.477474905012143,0.996112735277167,147.465889852219,1394.56996031642,492.624034661756,326.98820179898,602.491917896877,483.62216686828
"ARHGAP23",1624.55966960258,0.137168836232779,0.194803493517221,0.70413950877453,0.481345897850228,0.996112735277167,1575.83987404123,1956.6056986336,1572.83577331765,1666.30906323724,1578.7519700446,1397.01563834113
"ATP6V1F",2253.45034203077,-0.133677836070219,0.189111706054955,-0.706872349992829,0.479645808191383,0.996112735277167,2041.91819744276,2477.56574128053,1927.96032842523,2308.87890165617,2541.99522149701,2222.38366188293
"RN7SL493P",29.5215320392913,-0.315633041614796,0.448365136308159,-0.70396428280245,0.481455017012911,0.996112735277167,30.139013984395,26.0480021323469,22.7517124442177,31.368054242344,31.6122302600213,35.2101791724229
"PTCD1",129.995715217323,-0.191254368059711,0.270254246895241,-0.707683117867327,0.479142063523165,0.996112735277167,104.410155588797,116.214163359702,143.434708887459,140.680970541422,138.535950257152,136.698342669407
"GMDS",466.099989216478,0.153270759892546,0.21757143383089,0.704461781557582,0.481145242796128,0.996112735277167,515.592417804472,419.773572825129,537.138254661312,484.779020108953,396.082649728503,443.2340201705
"RAB1B",3771.99540914422,-0.163835747151147,0.231160761417307,-0.70875241172692,0.478478133878047,0.996112735277167,2791.0879736263,4062.48648641026,3820.30928085081,4359.20899258757,3614.95150738126,3983.92821400915
"TMEM11",841.516204920167,-0.162412579902609,0.229006641302131,-0.709204671878209,0.478197474732758,0.996112735277167,647.988800664493,875.613610141199,858.629843546997,865.948406508346,800.533242761129,1000.38332589884
"HNRNPLL",2027.23872122699,-0.105491614336737,0.148294693144088,-0.711364729918135,0.476858249229086,0.996112735277167,1884.76476738127,1978.6463158225,1996.21546575788,2133.02768847939,2243.53857698328,1927.23951293762
"NUAK2",785.435472538779,-0.301401568139619,0.425751784875657,-0.70792790270426,0.478990031080903,0.996112735277167,865.420258694772,423.780957768567,822.029262658472,707.20704110012,1245.89378083614,648.28153417461
"RABEP1",3180.82204972005,0.258892880059255,0.365532156144984,0.708262941322646,0.478781985980382,0.996112735277167,2284.10670267451,4370.05328081912,3742.16209462936,2168.19793111475,3827.86917589729,2692.54311318528
"HSF2BP",98.1024585385481,-0.457356666899338,0.642939107620137,-0.711353006029235,0.476865512436141,0.996112735277167,65.6599947517177,112.206778416264,70.233547110411,64.6372026811938,214.777211472498,61.1000167992045
"ADD1",10181.5700616886,0.127972033231263,0.17957818054207,0.712625736851607,0.476077381446654,0.996112735277167,10075.0418176406,12356.771473091,9466.6907865723,9668.96508342798,9881.61127069138,9640.33993870838
"TRIAP1",1802.67799899587,-0.201755596591653,0.283995305960888,-0.710418772271675,0.477444485490555,0.996112735277167,1194.79662580995,1996.67954806798,1838.93188842611,1985.6928882502,2144.05302881204,1655.91401460895
"CTB-31O20.2",32.9846150423129,-0.360351833621217,0.506168708401016,-0.711920408433715,0.476514063650168,0.996112735277167,26.9098339146384,32.0590795475039,27.6977368886128,52.2800904039067,27.8931443470777,31.0678051521379
"TAZ",106.721945554935,-0.190762343949672,0.268621886902208,-0.710151902175864,0.477609943595957,0.996112735277167,113.021302441481,91.1680074632141,94.9636693323867,117.867840183353,112.502348866547,110.808505042625
"ZBTB45",280.069879014482,-0.177568215368633,0.248619516420653,-0.714216719286814,0.475093179939856,0.996112735277167,305.695713270292,246.454174021436,236.419968442088,292.768506261878,259.406242427822,339.674669663374
"SFSWAP",885.165117271332,-0.188338069198085,0.266868566286522,-0.705733432074113,0.480353926108792,0.996112735277167,1069.93499644602,716.32005863954,696.400241770836,1039.89852548862,864.687474759408,923.749406523566
"AATF",2014.19441069335,-0.165303647888743,0.232557218356159,-0.710808501482772,0.477202911708737,0.996112735277167,1486.49922544463,2270.18357045762,1939.83078709177,2020.86313088556,2141.26371437733,2226.52603590321
"ALG3",843.085641532221,-0.160572124866332,0.227200020225927,-0.706743444418093,0.479725926155718,0.996112735277167,696.426501710842,899.657919801827,792.353115992102,1002.82718865676,746.606497023445,920.642626008352
"GALNT16",44.0130467839804,-0.390914765378778,0.554397953842824,-0.705115815578218,0.480738164971479,0.996112735277167,38.7501608370793,24.0443096606279,51.4386542217095,67.4888439759523,31.6122302600213,50.7440817484919
"ANKRD16",124.089619032636,-0.307179857048319,0.43536350780664,-0.705570980434005,0.480454976214187,0.996112735277167,166.840970270758,69.1273902743052,96.9420791101448,141.631517639675,120.87029217067,149.125464730262
"ANKRD42",594.321374356462,0.310334631155358,0.438724242416265,0.707356925266303,0.479344698124215,0.996112735277167,344.445874107372,958.766847717538,670.680914659981,421.092364526012,639.682777026314,531.259468101558
"TLR6",81.3780503938222,-0.404064211687872,0.568143472131139,-0.711201010850663,0.476959682275714,0.996112735277167,86.1114685268429,32.0590795475039,91.9960546657496,115.966745986848,58.5756031288631,103.559350507126
"TLN2",1962.18291141597,0.25173891035423,0.354138220579135,0.7108493117251,0.477177619336252,0.996112735277167,3055.88073934634,1936.56877391641,1406.64935198598,1834.555899628,2003.65753559841,1535.78516802068
"PBX2",317.068380808316,-0.269993628606805,0.381470363709899,-0.707770915625126,0.479087530532883,0.996112735277167,430.557342634215,225.415403068387,206.743821775717,363.108991532588,370.049048337897,306.535677501094
"EID2B",85.1179811799439,-0.254998543717108,0.35976632931581,-0.708789352805902,0.47845520597256,0.996112735277167,94.7226153795272,64.1181590950077,74.1903666659271,109.312916299078,94.836690780064,73.5271388600596
"SLC48A1",305.841478638934,0.229623718230666,0.324843626476817,0.706874629867652,0.47964439125917,0.996112735277167,382.119641587866,388.716339513484,219.603485331144,252.845528135258,287.2993867749,304.464490490951
"PSKH1",1359.53497926954,0.14131573804404,0.198959372437819,0.710274345523509,0.477534025447858,0.996112735277167,1473.5825051656,1600.95028490347,1203.86234976578,1365.93618018934,1314.69687022559,1198.18168536745
"COPRS",2139.66988506472,-0.188840094521829,0.267264926069516,-0.706565194688927,0.479836724742872,0.996112735277167,2382.05849812379,1745.21614286724,1872.564854648,2716.66360680664,2357.9004688063,1763.61573913636
"PSD3",2496.22708320101,0.238500354041952,0.332893293329296,0.716446857960664,0.473715470172879,0.996112735277167,3791.05740189426,1838.38784280217,2476.96904175309,2484.73011483295,2015.74456481548,2370.47353310812
"PSME2",3008.76301675697,-0.122301279701876,0.171019558801137,-0.715130366136008,0.474528491801432,0.996112735277167,2834.14370788972,2775.1140733308,3034.88059908086,3075.97040994622,3522.90413103591,2809.56517925833
"RNF44",231.634766156596,0.257907749403324,0.360725897262701,0.714968765371179,0.474628343850889,0.996112735277167,273.403912572726,305.563101937146,178.056879998225,262.350999117786,211.98789703779,158.445806275903
"SEC22B",1302.59808888629,0.263840480006918,0.37482486656517,0.703903352050003,0.481492963815657,0.996112735277167,796.531083873297,1662.0629052909,1805.29892220423,1168.22238375275,1041.34405562423,1342.12918257236
"CTC-479C5.12",15.7986511109495,-0.557074834323266,0.784916785964533,-0.70972470494272,0.477874868990695,0.996112735277167,21.5278671317107,6.01107741515697,10.8812537776693,24.7142245545741,13.0168006953029,18.6406830912827
"TMEM203",1016.06516610729,-0.112653620557805,0.159516919508408,-0.706217377473033,0.48005296528746,0.996112735277167,1024.72647546943,890.641303679092,1013.935011101,1100.7335397768,1006.9425109295,1059.4121556879
"ULBP1",517.919959453779,0.62267538079892,0.87533985868592,0.711352710173274,0.4768656957262,0.996112735277167,73.1947482478165,971.790848783711,838.845745769416,181.554495766294,333.787960686696,708.345957468743
"LDOC1L",2188.80866661219,0.120988949588006,0.169368250993869,0.714354366169758,0.475008082383923,0.996112735277167,2525.21881454967,2006.69801042657,2309.79341553253,2080.74759807549,2050.14610951021,2160.24805157865
"DGUOK",1775.89495336683,-0.126341711373473,0.176755318528676,-0.714783082201719,0.474743090504346,0.996112735277167,1834.17427962175,1573.90043653527,1686.59433553874,2053.18173222615,1674.5184323029,1833.00050397613
"CASP4",540.68909151254,0.589035971248431,0.833016548566188,0.70711196825837,0.479496898982117,0.996112735277167,199.132770968324,825.521298348225,923.917366213012,622.608349355616,74.3817182588738,598.57304593119
"HMBS",529.434374014862,-0.149241745275106,0.210371504034396,-0.70941996616949,0.478063901144047,0.996112735277167,502.675697525446,432.797573891302,570.771220883199,606.449048685318,533.688828507419,530.223874596486
"AP2M1",28953.0866384312,0.099418410111858,0.138796763694289,0.716287667418779,0.47381374024052,0.996112735277167,28821.5085159343,31088.290544956,29941.2535765904,29377.6086186026,28752.2531929677,25737.6053815361
"GYPC",1608.31327957042,-0.234609170677592,0.32883477685614,-0.713456079434779,0.475563581833722,0.996112735277167,2107.57819219448,1212.23394538999,1113.84470487779,1649.19921546869,1606.64511439167,1960.3785050999
"WNT5B",4592.05018053677,-0.30661586536358,0.432007322622486,-0.709746917025106,0.477861092238072,0.996112735277167,2410.04472539502,5537.20414559543,4370.30719906755,6919.03232818249,3276.51468930339,5039.19799567676
"SURF6",193.563584348157,0.316962060631695,0.444682958587355,0.712782117035929,0.475980593223574,0.996112735277167,116.250482511238,207.382170822916,320.502383996805,185.356684159306,177.586352343061,154.303432255618
"SYTL3",556.023838069112,-0.505135301901244,0.7075574874581,-0.713914149528602,0.475280267319721,0.996112735277167,222.813424813206,441.814190014038,714.205929770658,667.2840629735,175.726809386589,1114.29861145668
"RP4-773N10.4",128.011317563023,0.23391037870462,0.32778964651707,0.713599044966905,0.475475148283676,0.996112735277167,156.077036704903,156.288012794081,102.877308443419,107.411822102572,136.676407300681,108.737318032483
"STEAP1B",173.057067312458,0.624527980888852,0.884474557589345,0.706100560530556,0.480125603165193,0.996112735277167,53.8196678292768,258.47632885175,317.534769330168,289.916864967119,77.1710326935815,41.4237402028505
"RP11-706O15.1",427.502068007357,-0.344291857510551,0.485055710894001,-0.709798585560388,0.47782904634729,0.996112735277167,571.56487234692,379.699723390749,179.046084887104,351.702426353554,520.672027812116,562.327273253695
"SNORD116-26",26.32421963556,-0.549958402135396,0.775198518962297,-0.709442018634899,0.478050220433021,0.996112735277167,18.2986870619541,28.0516946040659,17.8056879998225,36.1207897336083,48.3481168682679,9.32034154564136
"RP1-239B22.5",42.4899336536377,0.304004459913729,0.431208450484833,0.705005803044722,0.480806624830572,0.996112735277167,59.2016346122045,43.0793881419583,38.5789906662821,38.9724310283668,31.6122302600213,43.494927212993
"INTS7",992.211443518062,-0.194054299228052,0.273632068977473,-0.709179665794318,0.478212990411308,0.996112735277167,959.066480717713,743.369907007746,1074.27650932262,1268.98037616755,846.092045194689,1061.48334269804
"CSPG4",6961.62088503289,0.416353575381183,0.581417163842064,0.716101280240638,0.473928813331196,0.996112735277167,14689.5401373228,6476.93591483164,2711.41060041742,6622.4616335276,6150.43832853062,5118.93869556725
"RP11-108K14.4",19.3456641352889,0.479999061908364,0.678869109197668,0.707056861779524,0.479531142310533,0.996112735277167,25.8334405580529,19.0350784813304,22.7517124442177,7.60437678602279,23.2442869558981,17.6050895862115
"ATP6V0E2-AS1",30.2973307017953,-0.478158967033128,0.678839125574204,-0.70437744234125,0.481197750090946,0.996112735277167,45.2085209765925,16.0295397737519,14.8380733331854,44.6757136178839,27.8931443470777,33.1389921622804
"XRN2",5833.05762224424,-0.125234023089177,0.177959493554416,-0.70372206948815,0.481605873631473,0.996112735277167,4874.9855119759,5518.1690671141,6346.73856704785,6353.45680472204,5906.83820123281,5998.15758137275
"DPYSL3",3859.90263735262,0.482864937066901,0.676131605394466,0.714158210050231,0.475129354691679,0.996112735277167,8551.94521807209,1157.13240241772,3790.63313418444,4086.401975389,2022.25296516313,3551.05012888936
"ZRANB1",1987.64885328667,0.147035427880837,0.210294129994212,0.699189406213495,0.48443367023345,0.996213989733187,1713.61822368417,2232.11341349496,2320.6746693102,1771.81979114331,2065.02245316198,1822.64456892542
"RP11-674N23.4",18.7332510032537,0.481371901094832,0.687093618374652,0.700591430660552,0.483558027813342,0.996213989733187,25.8334405580529,14.0258473020329,25.7193271108547,19.010941965057,19.5252010429544,8.2847480405701
"RP11-370B11.1",31.0565502326293,0.480931851300784,0.685454178014286,0.701625092860344,0.482912998646038,0.996213989733187,13.993113635612,40.0738494343798,54.4062688883466,19.010941965057,28.8229158253136,30.0322116470666
"SLC22A17",788.604209424717,0.280292345249129,0.399047499372964,0.702403462468907,0.482427586605601,0.996213989733187,1223.85924643776,881.624687556356,489.656419995119,766.140961191797,789.375985022298,580.967956344978
"USP11",3495.56835703848,0.325729469340917,0.470694858776427,0.692018328365964,0.488925818944447,0.996213989733187,6505.72144720298,3158.82118166499,2001.16149020227,2576.93318336347,3644.70419468481,3086.06864511236
"STK11IP",429.883715294866,-0.156220991615133,0.226245079532535,-0.690494537772554,0.489883243753545,0.996213989733187,456.390783192268,382.705262098327,380.843882218426,501.888867877504,382.136077554964,475.337418827709
"C14orf142",259.077931715131,-0.176752703432759,0.254457154309915,-0.694626582271228,0.48728934894562,0.996213989733187,195.903590898568,260.480021323469,273.020549330612,251.894981037005,268.703957210181,304.464490490951
"GMCL1",502.921968870908,0.252186609507043,0.365402506764232,0.690161136934294,0.490092859875666,0.996213989733187,411.182262215675,739.362522064308,489.656419995119,324.136560504222,555.073572506845,498.120475939277
"IQGAP1",22639.9308333474,0.175301110183056,0.249782080786904,0.701816197666357,0.482793796028365,0.996213989733187,17744.3444833126,27136.0071444903,27160.5986339515,19544.1988871768,22807.2943611272,21447.1414900258
"FAM53B",484.933611449742,-0.158842767905819,0.228934782064119,-0.693834141206778,0.487786229106773,0.996213989733187,432.710129347386,501.924964165607,440.196175551168,612.152331274835,464.885739117961,457.732329241498
"FAM50A",2131.99149383846,-0.199993363343221,0.28863712630598,-0.692888561851918,0.488379488340404,0.996213989733187,1361.6375960807,2165.99156192823,2425.53038753138,2131.12659428289,2485.27916132462,2222.38366188293
"TIAL1",1410.20110880854,0.156634293551751,0.224995962595621,0.696164907782214,0.486325561528492,0.996213989733187,1774.97264500955,1216.24133033343,1468.96925998536,1414.41408220024,1231.01743718436,1355.59189813828
"MAPK8IP3",2126.0794264078,0.224213348023297,0.31966005503199,0.701411842029681,0.483046033831812,0.996213989733187,2244.28014848084,2683.94606586759,1944.77681153617,1460.99089001463,2688.89911505829,1733.58352748929
"PRMT2",3969.54139875246,-0.133271977366381,0.192074233685717,-0.693856613711385,0.487772134524496,0.996213989733187,3413.24333373274,4262.85573358216,3682.80980129662,3741.35337872321,4646.0680767449,4070.91806843513
"FAM126B",644.421741026661,0.242306552071708,0.349877670661934,0.692546488071924,0.488594202210475,0.996213989733187,449.932423052754,865.595147782604,779.493452436674,462.916436849138,631.314833722191,677.278152316606
"STMN3",813.895465089431,-0.414851224087122,0.60112033640381,-0.690130077064038,0.490112390326102,0.996213989733187,1330.42218873972,318.58710300332,444.152995106684,1196.73879670034,594.123974592754,999.347732393768
"KCNK6",753.323428487911,0.371969684731381,0.529622095515249,0.702330374584365,0.482473154874554,0.996213989733187,347.675054177128,1324.44072380625,877.424736435698,472.421907831666,641.542319982786,856.435828693934
"DLG5",2076.71968399376,0.175387065024747,0.253976544669182,0.690564025324457,0.489839561543338,0.996213989733187,2840.60206802923,1968.62785346391,1799.36369287095,1842.16027641402,1976.69416272957,2032.87005045489
"ASCC2",1948.64769786843,0.10610365211411,0.151651724182976,0.699653450600336,0.484143753520658,0.996213989733187,1846.0146065442,2173.00448557925,2041.71889064631,1884.9348958354,1933.92467473072,1812.28863387471
"NT5DC3",1860.40064443299,0.337353173690928,0.487865033449434,0.691488732663793,0.489258459021957,0.996213989733187,3326.05547184931,1069.97177989794,1834.9750688706,1478.10073778318,2250.97674880917,1202.32405938774
"DMPK",674.542236132184,0.249950659151215,0.361437969279474,0.691545107033143,0.489223044377029,0.996213989733187,741.635022687435,995.835158444339,460.969478217627,517.09762144955,619.227804505124,712.488331489029
"CINP",1333.05428340427,-0.158518914445782,0.228184710245814,-0.694695601098847,0.487246085374706,0.996213989733187,1012.88614854699,1310.41487650422,1456.10959642993,1531.33137528534,1271.92738222674,1415.65632143242
"MAN2C1",898.116415272536,-0.198462877316755,0.284771966997501,-0.696918588614086,0.485853743956827,0.996213989733187,1092.53925693432,744.371753243605,672.659324437739,1106.43682236632,866.547017715879,906.144316937355
"IDNK",36.2734004057482,0.475197416895648,0.680593695957524,0.698210135824276,0.48504578863812,0.996213989733187,66.7363881083033,45.0830806136773,14.8380733331854,33.2691484388497,29.7526873035495,27.9610246369241
"FAM195A",444.271758903205,0.164437613000329,0.236158999717501,0.696300429782618,0.486240704088307,0.996213989733187,429.480949277629,537.991428656549,441.185380440047,491.432849796723,370.978819816133,394.561125432151
"UBE2D3P1",18.0487989331061,-0.436853966485991,0.63330434094895,-0.689800998097382,0.490319340936081,0.996213989733187,15.0695069921975,21.0387709530494,9.89204888879028,16.1593006702984,22.3145154776621,23.818650616639
"FAM178A",1429.49581376831,0.150829242920143,0.217772682058976,0.692599464239945,0.48856094664499,0.996213989733187,1396.08218349144,1685.10536871567,1431.37947420795,1217.6508328619,1611.29397178285,1235.46305155002
